student_id,roll_no,student_name,current_semester,risk_category,subject_code,subject_name,credits,semester,marks,grade,sgpa,cgpa
108,KTE23ME006,KTE23ME006,1,Safe,MET303,MET303,3,1,42,P,,
108,KTE23ME006,KTE23ME006,1,Safe,MET305,MET305,3,1,42,P,,
108,KTE23ME006,KTE23ME006,1,Safe,MET307,MET307,3,1,42,P,,
108,KTE23ME006,KTE23ME006,1,Safe,MEL331,MEL331,3,1,65,B,,
109,KTE23ME007,KTE23ME007,1,Safe,HUT300,HUT300,3,1,65,B,,
109,KTE23ME007,KTE23ME007,1,Safe,MCN301,MCN301,3,1,55,C,,
109,KTE23ME007,KTE23ME007,1,Safe,MEL333,MEL333,3,1,82,A,,
109,KTE23ME007,KTE23ME007,1,Safe,MET301,MET301,3,1,42,P,,
109,KTE23ME007,KTE23ME007,1,Safe,MET303,MET303,3,1,30,F,,
109,KTE23ME007,KTE23ME007,1,Safe,MET305,MET305,3,1,42,P,,
109,KTE23ME007,KTE23ME007,1,Safe,MET307,MET307,3,1,30,F,,
109,KTE23ME007,KTE23ME007,1,Safe,MEL331,MEL331,3,1,65,B,,
110,KTE23ME008,KTE23ME008,1,Safe,HUT300,HUT300,3,1,65,B,,
110,KTE23ME008,KTE23ME008,1,Safe,MCN301,MCN301,3,1,65,B,,
110,KTE23ME008,KTE23ME008,1,Safe,MEL333,MEL333,3,1,82,A,,
110,KTE23ME008,KTE23ME008,1,Safe,MET301,MET301,3,1,42,P,,
110,KTE23ME008,KTE23ME008,1,Safe,MET303,MET303,3,1,42,P,,
110,KTE23ME008,KTE23ME008,1,Safe,MET305,MET305,3,1,55,C,,
110,KTE23ME008,KTE23ME008,1,Safe,MET307,MET307,3,1,65,B,,
110,KTE23ME008,KTE23ME008,1,Safe,MEL331,MEL331,3,1,95,O,,
111,KTE23ME009,KTE23ME009,1,Safe,HUT300,HUT300,3,1,82,A,,
111,KTE23ME009,KTE23ME009,1,Safe,MCN301,MCN301,3,1,55,C,,
111,KTE23ME009,KTE23ME009,1,Safe,MEL333,MEL333,3,1,82,A,,
111,KTE23ME009,KTE23ME009,1,Safe,MET301,MET301,3,1,42,P,,
111,KTE23ME009,KTE23ME009,1,Safe,MET305,MET305,3,1,65,B,,
111,KTE23ME009,KTE23ME009,1,Safe,MET307,MET307,3,1,65,B,,
111,KTE23ME009,KTE23ME009,1,Safe,MEL331,MEL331,3,1,65,B,,
112,KTE23ME010,KTE23ME010,1,Safe,HUT300,HUT300,3,1,65,B,,
112,KTE23ME010,KTE23ME010,1,Safe,MCN301,MCN301,3,1,65,B,,
112,KTE23ME010,KTE23ME010,1,Safe,MEL333,MEL333,3,1,82,A,,
112,KTE23ME010,KTE23ME010,1,Safe,MET301,MET301,3,1,55,C,,
112,KTE23ME010,KTE23ME010,1,Safe,MET305,MET305,3,1,55,C,,
112,KTE23ME010,KTE23ME010,1,Safe,MET307,MET307,3,1,55,C,,
112,KTE23ME010,KTE23ME010,1,Safe,MEL331,MEL331,3,1,65,B,,
113,KTE23ME011,KTE23ME011,1,Safe,HUT300,HUT300,3,1,65,B,,
113,KTE23ME011,KTE23ME011,1,Safe,MCN301,MCN301,3,1,55,C,,
113,KTE23ME011,KTE23ME011,1,Safe,MEL333,MEL333,3,1,65,B,,
113,KTE23ME011,KTE23ME011,1,Safe,MET301,MET301,3,1,30,F,,
113,KTE23ME011,KTE23ME011,1,Safe,MET303,MET303,3,1,30,F,,
113,KTE23ME011,KTE23ME011,1,Safe,MET305,MET305,3,1,30,F,,
113,KTE23ME011,KTE23ME011,1,Safe,MET307,MET307,3,1,30,F,,
114,KTE23ME012,KTE23ME012,1,Safe,HUT300,HUT300,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MCN301,MCN301,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MEL333,MEL333,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MET301,MET301,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MET303,MET303,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MET307,MET307,3,1,0,F,,
114,KTE23ME012,KTE23ME012,1,Safe,MEL331,MEL331,3,1,0,F,,
115,KTE23ME013,KTE23ME013,1,Safe,HUT300,HUT300,3,1,65,B,,
115,KTE23ME013,KTE23ME013,1,Safe,MCN301,MCN301,3,1,55,C,,
115,KTE23ME013,KTE23ME013,1,Safe,MEL333,MEL333,3,1,82,A,,
115,KTE23ME013,KTE23ME013,1,Safe,MET301,MET301,3,1,42,P,,
115,KTE23ME013,KTE23ME013,1,Safe,MET305,MET305,3,1,55,C,,
115,KTE23ME013,KTE23ME013,1,Safe,MEL331,MEL331,3,1,65,B,,
116,KTE23ME014,KTE23ME014,1,Safe,HUT300,HUT300,3,1,42,P,,
116,KTE23ME014,KTE23ME014,1,Safe,MCN301,MCN301,3,1,55,C,,
116,KTE23ME014,KTE23ME014,1,Safe,MEL333,MEL333,3,1,65,B,,
116,KTE23ME014,KTE23ME014,1,Safe,MET301,MET301,3,1,42,P,,
116,KTE23ME014,KTE23ME014,1,Safe,MET303,MET303,3,1,30,F,,
116,KTE23ME014,KTE23ME014,1,Safe,MET307,MET307,3,1,42,P,,
116,KTE23ME014,KTE23ME014,1,Safe,MEL331,MEL331,3,1,55,C,,
117,KTE23ME015,KTE23ME015,1,Safe,HUT300,HUT300,3,1,82,A,,
117,KTE23ME015,KTE23ME015,1,Safe,MCN301,MCN301,3,1,82,A,,
117,KTE23ME015,KTE23ME015,1,Safe,MEL333,MEL333,3,1,95,O,,
117,KTE23ME015,KTE23ME015,1,Safe,MET301,MET301,3,1,65,B,,
117,KTE23ME015,KTE23ME015,1,Safe,MET303,MET303,3,1,82,A,,
117,KTE23ME015,KTE23ME015,1,Safe,MET305,MET305,3,1,55,C,,
117,KTE23ME015,KTE23ME015,1,Safe,MET307,MET307,3,1,65,B,,
117,KTE23ME015,KTE23ME015,1,Safe,MEL331,MEL331,3,1,82,A,,
118,KTE23ME016,KTE23ME016,1,Safe,HUT300,HUT300,3,1,55,C,,
118,KTE23ME016,KTE23ME016,1,Safe,MCN301,MCN301,3,1,42,P,,
118,KTE23ME016,KTE23ME016,1,Safe,MEL333,MEL333,3,1,65,B,,
118,KTE23ME016,KTE23ME016,1,Safe,MET301,MET301,3,1,42,P,,
118,KTE23ME016,KTE23ME016,1,Safe,MET303,MET303,3,1,42,P,,
118,KTE23ME016,KTE23ME016,1,Safe,MET305,MET305,3,1,42,P,,
118,KTE23ME016,KTE23ME016,1,Safe,MEL331,MEL331,3,1,65,B,,
119,KTE23ME017,KTE23ME017,1,Safe,HUT300,HUT300,3,1,55,C,,
119,KTE23ME017,KTE23ME017,1,Safe,MCN301,MCN301,3,1,55,C,,
119,KTE23ME017,KTE23ME017,1,Safe,MEL333,MEL333,3,1,82,A,,
119,KTE23ME017,KTE23ME017,1,Safe,MET301,MET301,3,1,55,C,,
119,KTE23ME017,KTE23ME017,1,Safe,MET303,MET303,3,1,65,B,,
119,KTE23ME017,KTE23ME017,1,Safe,MET305,MET305,3,1,82,A,,
119,KTE23ME017,KTE23ME017,1,Safe,MET307,MET307,3,1,65,B,,
119,KTE23ME017,KTE23ME017,1,Safe,MEL331,MEL331,3,1,65,B,,
120,KTE23ME018,KTE23ME018,1,Safe,HUT300,HUT300,3,1,65,B,,
120,KTE23ME018,KTE23ME018,1,Safe,MCN301,MCN301,3,1,55,C,,
120,KTE23ME018,KTE23ME018,1,Safe,MEL333,MEL333,3,1,95,O,,
120,KTE23ME018,KTE23ME018,1,Safe,MET301,MET301,3,1,55,C,,
120,KTE23ME018,KTE23ME018,1,Safe,MET303,MET303,3,1,65,B,,
120,KTE23ME018,KTE23ME018,1,Safe,MET305,MET305,3,1,55,C,,
120,KTE23ME018,KTE23ME018,1,Safe,MET307,MET307,3,1,65,B,,
120,KTE23ME018,KTE23ME018,1,Safe,MEL331,MEL331,3,1,95,O,,
121,KTE23ME019,KTE23ME019,1,Safe,HUT300,HUT300,3,1,55,C,,
121,KTE23ME019,KTE23ME019,1,Safe,MCN301,MCN301,3,1,30,F,,
121,KTE23ME019,KTE23ME019,1,Safe,MEL333,MEL333,3,1,65,B,,
121,KTE23ME019,KTE23ME019,1,Safe,MET301,MET301,3,1,30,F,,
121,KTE23ME019,KTE23ME019,1,Safe,MET303,MET303,3,1,30,F,,
121,KTE23ME019,KTE23ME019,1,Safe,MET305,MET305,3,1,30,F,,
121,KTE23ME019,KTE23ME019,1,Safe,MET307,MET307,3,1,30,F,,
121,KTE23ME019,KTE23ME019,1,Safe,MEL331,MEL331,3,1,55,C,,
122,KTE23ME020,KTE23ME020,1,Safe,HUT300,HUT300,3,1,55,C,,
122,KTE23ME020,KTE23ME020,1,Safe,MCN301,MCN301,3,1,55,C,,
122,KTE23ME020,KTE23ME020,1,Safe,MEL333,MEL333,3,1,82,A,,
122,KTE23ME020,KTE23ME020,1,Safe,MET303,MET303,3,1,30,F,,
122,KTE23ME020,KTE23ME020,1,Safe,MET305,MET305,3,1,30,F,,
122,KTE23ME020,KTE23ME020,1,Safe,MET307,MET307,3,1,55,C,,
122,KTE23ME020,KTE23ME020,1,Safe,MEL331,MEL331,3,1,65,B,,
123,KTE23ME021,KTE23ME021,1,Safe,MCN301,MCN301,3,1,42,P,,
123,KTE23ME021,KTE23ME021,1,Safe,MEL333,MEL333,3,1,82,A,,
123,KTE23ME021,KTE23ME021,1,Safe,MET301,MET301,3,1,42,P,,
123,KTE23ME021,KTE23ME021,1,Safe,MET303,MET303,3,1,42,P,,
123,KTE23ME021,KTE23ME021,1,Safe,MET305,MET305,3,1,42,P,,
123,KTE23ME021,KTE23ME021,1,Safe,MEL331,MEL331,3,1,55,C,,
124,KTE23ME022,KTE23ME022,1,Safe,HUT300,HUT300,3,1,82,A,,
124,KTE23ME022,KTE23ME022,1,Safe,MEL333,MEL333,3,1,82,A,,
124,KTE23ME022,KTE23ME022,1,Safe,MET305,MET305,3,1,65,B,,
124,KTE23ME022,KTE23ME022,1,Safe,MET307,MET307,3,1,55,C,,
124,KTE23ME022,KTE23ME022,1,Safe,MEL331,MEL331,3,1,95,O,,
125,KTE23ME023,KTE23ME023,1,Safe,HUT300,HUT300,3,1,65,B,,
125,KTE23ME023,KTE23ME023,1,Safe,MEL333,MEL333,3,1,82,A,,
125,KTE23ME023,KTE23ME023,1,Safe,MET301,MET301,3,1,42,P,,
125,KTE23ME023,KTE23ME023,1,Safe,MET303,MET303,3,1,65,B,,
125,KTE23ME023,KTE23ME023,1,Safe,MET305,MET305,3,1,55,C,,
125,KTE23ME023,KTE23ME023,1,Safe,MET307,MET307,3,1,55,C,,
125,KTE23ME023,KTE23ME023,1,Safe,MEL331,MEL331,3,1,82,A,,
126,KTE23ME024,KTE23ME024,1,Safe,HUT300,HUT300,3,1,65,B,,
126,KTE23ME024,KTE23ME024,1,Safe,MEL333,MEL333,3,1,82,A,,
126,KTE23ME024,KTE23ME024,1,Safe,MET301,MET301,3,1,42,P,,
126,KTE23ME024,KTE23ME024,1,Safe,MET303,MET303,3,1,55,C,,
126,KTE23ME024,KTE23ME024,1,Safe,MET305,MET305,3,1,65,B,,
126,KTE23ME024,KTE23ME024,1,Safe,MET307,MET307,3,1,55,C,,
126,KTE23ME024,KTE23ME024,1,Safe,MEL331,MEL331,3,1,82,A,,
127,KTE23ME025,KTE23ME025,1,Safe,HUT300,HUT300,3,1,55,C,,
127,KTE23ME025,KTE23ME025,1,Safe,MCN301,MCN301,3,1,55,C,,
127,KTE23ME025,KTE23ME025,1,Safe,MEL333,MEL333,3,1,65,B,,
127,KTE23ME025,KTE23ME025,1,Safe,MET303,MET303,3,1,42,P,,
127,KTE23ME025,KTE23ME025,1,Safe,MET305,MET305,3,1,55,C,,
127,KTE23ME025,KTE23ME025,1,Safe,MET307,MET307,3,1,55,C,,
127,KTE23ME025,KTE23ME025,1,Safe,MEL331,MEL331,3,1,65,B,,
128,KTE23ME026,KTE23ME026,1,Safe,HUT300,HUT300,3,1,95,O,,
128,KTE23ME026,KTE23ME026,1,Safe,MCN301,MCN301,3,1,65,B,,
128,KTE23ME026,KTE23ME026,1,Safe,MEL333,MEL333,3,1,82,A,,
128,KTE23ME026,KTE23ME026,1,Safe,MET301,MET301,3,1,55,C,,
128,KTE23ME026,KTE23ME026,1,Safe,MET303,MET303,3,1,65,B,,
128,KTE23ME026,KTE23ME026,1,Safe,MET305,MET305,3,1,42,P,,
128,KTE23ME026,KTE23ME026,1,Safe,MET307,MET307,3,1,65,B,,
128,KTE23ME026,KTE23ME026,1,Safe,MEL331,MEL331,3,1,82,A,,
129,KTE23ME027,KTE23ME027,1,Safe,HUT300,HUT300,3,1,42,P,,
129,KTE23ME027,KTE23ME027,1,Safe,MCN301,MCN301,3,1,42,P,,
129,KTE23ME027,KTE23ME027,1,Safe,MEL333,MEL333,3,1,82,A,,
129,KTE23ME027,KTE23ME027,1,Safe,MET301,MET301,3,1,30,F,,
129,KTE23ME027,KTE23ME027,1,Safe,MET303,MET303,3,1,42,P,,
129,KTE23ME027,KTE23ME027,1,Safe,MET305,MET305,3,1,42,P,,
129,KTE23ME027,KTE23ME027,1,Safe,MET307,MET307,3,1,30,F,,
129,KTE23ME027,KTE23ME027,1,Safe,MEL331,MEL331,3,1,82,A,,
130,KTE23ME028,KTE23ME028,1,Safe,HUT300,HUT300,3,1,82,A,,
130,KTE23ME028,KTE23ME028,1,Safe,MCN301,MCN301,3,1,82,A,,
130,KTE23ME028,KTE23ME028,1,Safe,MEL333,MEL333,3,1,95,O,,
130,KTE23ME028,KTE23ME028,1,Safe,MET301,MET301,3,1,55,C,,
130,KTE23ME028,KTE23ME028,1,Safe,MET303,MET303,3,1,82,A,,
130,KTE23ME028,KTE23ME028,1,Safe,MET305,MET305,3,1,65,B,,
130,KTE23ME028,KTE23ME028,1,Safe,MET307,MET307,3,1,82,A,,
130,KTE23ME028,KTE23ME028,1,Safe,MEL331,MEL331,3,1,95,O,,
131,KTE23ME029,KTE23ME029,1,Safe,HUT300,HUT300,3,1,82,A,,
131,KTE23ME029,KTE23ME029,1,Safe,MCN301,MCN301,3,1,65,B,,
131,KTE23ME029,KTE23ME029,1,Safe,MEL333,MEL333,3,1,82,A,,
131,KTE23ME029,KTE23ME029,1,Safe,MET301,MET301,3,1,55,C,,
131,KTE23ME029,KTE23ME029,1,Safe,MET303,MET303,3,1,55,C,,
131,KTE23ME029,KTE23ME029,1,Safe,MET305,MET305,3,1,55,C,,
131,KTE23ME029,KTE23ME029,1,Safe,MET307,MET307,3,1,65,B,,
131,KTE23ME029,KTE23ME029,1,Safe,MEL331,MEL331,3,1,82,A,,
132,KTE23ME030,KTE23ME030,1,Safe,HUT300,HUT300,3,1,30,F,,
132,KTE23ME030,KTE23ME030,1,Safe,MEL333,MEL333,3,1,55,C,,
132,KTE23ME030,KTE23ME030,1,Safe,MET301,MET301,3,1,30,F,,
132,KTE23ME030,KTE23ME030,1,Safe,MET303,MET303,3,1,30,F,,
132,KTE23ME030,KTE23ME030,1,Safe,MET305,MET305,3,1,30,F,,
132,KTE23ME030,KTE23ME030,1,Safe,MET307,MET307,3,1,30,F,,
132,KTE23ME030,KTE23ME030,1,Safe,MEL331,MEL331,3,1,30,F,,
133,KTE23ME031,KTE23ME031,1,Safe,HUT300,HUT300,3,1,82,A,,
133,KTE23ME031,KTE23ME031,1,Safe,MCN301,MCN301,3,1,55,C,,
133,KTE23ME031,KTE23ME031,1,Safe,MEL333,MEL333,3,1,82,A,,
133,KTE23ME031,KTE23ME031,1,Safe,MET305,MET305,3,1,42,P,,
133,KTE23ME031,KTE23ME031,1,Safe,MET307,MET307,3,1,65,B,,
133,KTE23ME031,KTE23ME031,1,Safe,MEL331,MEL331,3,1,82,A,,
134,KTE23ME032,KTE23ME032,1,Safe,HUT300,HUT300,3,1,65,B,,
134,KTE23ME032,KTE23ME032,1,Safe,MEL333,MEL333,3,1,95,O,,
134,KTE23ME032,KTE23ME032,1,Safe,MET301,MET301,3,1,55,C,,
134,KTE23ME032,KTE23ME032,1,Safe,MET303,MET303,3,1,42,P,,
134,KTE23ME032,KTE23ME032,1,Safe,MET305,MET305,3,1,42,P,,
134,KTE23ME032,KTE23ME032,1,Safe,MEL331,MEL331,3,1,95,O,,
135,KTE23ME033,KTE23ME033,1,Safe,HUT300,HUT300,3,1,55,C,,
135,KTE23ME033,KTE23ME033,1,Safe,MCN301,MCN301,3,1,55,C,,
135,KTE23ME033,KTE23ME033,1,Safe,MEL333,MEL333,3,1,82,A,,
135,KTE23ME033,KTE23ME033,1,Safe,MET301,MET301,3,1,42,P,,
135,KTE23ME033,KTE23ME033,1,Safe,MET305,MET305,3,1,42,P,,
135,KTE23ME033,KTE23ME033,1,Safe,MET307,MET307,3,1,42,P,,
135,KTE23ME033,KTE23ME033,1,Safe,MEL331,MEL331,3,1,65,B,,
136,KTE23ME034,KTE23ME034,1,Safe,HUT300,HUT300,3,1,42,P,,
136,KTE23ME034,KTE23ME034,1,Safe,MCN301,MCN301,3,1,42,P,,
136,KTE23ME034,KTE23ME034,1,Safe,MEL333,MEL333,3,1,65,B,,
136,KTE23ME034,KTE23ME034,1,Safe,MET301,MET301,3,1,42,P,,
136,KTE23ME034,KTE23ME034,1,Safe,MET303,MET303,3,1,30,F,,
136,KTE23ME034,KTE23ME034,1,Safe,MET307,MET307,3,1,30,F,,
137,KTE23ME035,KTE23ME035,1,Safe,HUT300,HUT300,3,1,82,A,,
137,KTE23ME035,KTE23ME035,1,Safe,MCN301,MCN301,3,1,55,C,,
137,KTE23ME035,KTE23ME035,1,Safe,MEL333,MEL333,3,1,95,O,,
137,KTE23ME035,KTE23ME035,1,Safe,MET301,MET301,3,1,55,C,,
137,KTE23ME035,KTE23ME035,1,Safe,MET305,MET305,3,1,55,C,,
137,KTE23ME035,KTE23ME035,1,Safe,MEL331,MEL331,3,1,82,A,,
138,KTE23ME036,KTE23ME036,1,Safe,HUT300,HUT300,3,1,65,B,,
138,KTE23ME036,KTE23ME036,1,Safe,MCN301,MCN301,3,1,65,B,,
138,KTE23ME036,KTE23ME036,1,Safe,MEL333,MEL333,3,1,82,A,,
138,KTE23ME036,KTE23ME036,1,Safe,MET301,MET301,3,1,65,B,,
138,KTE23ME036,KTE23ME036,1,Safe,MET303,MET303,3,1,55,C,,
138,KTE23ME036,KTE23ME036,1,Safe,MET305,MET305,3,1,55,C,,
138,KTE23ME036,KTE23ME036,1,Safe,MET307,MET307,3,1,55,C,,
138,KTE23ME036,KTE23ME036,1,Safe,MEL331,MEL331,3,1,95,O,,
139,KTE23ME037,KTE23ME037,1,Safe,HUT300,HUT300,3,1,65,B,,
139,KTE23ME037,KTE23ME037,1,Safe,MCN301,MCN301,3,1,55,C,,
139,KTE23ME037,KTE23ME037,1,Safe,MEL333,MEL333,3,1,82,A,,
139,KTE23ME037,KTE23ME037,1,Safe,MET301,MET301,3,1,55,C,,
139,KTE23ME037,KTE23ME037,1,Safe,MET303,MET303,3,1,42,P,,
139,KTE23ME037,KTE23ME037,1,Safe,MEL331,MEL331,3,1,95,O,,
140,KTE23ME038,KTE23ME038,1,Safe,HUT300,HUT300,3,1,82,A,,
140,KTE23ME038,KTE23ME038,1,Safe,MCN301,MCN301,3,1,65,B,,
140,KTE23ME038,KTE23ME038,1,Safe,MEL333,MEL333,3,1,95,O,,
140,KTE23ME038,KTE23ME038,1,Safe,MET301,MET301,3,1,55,C,,
140,KTE23ME038,KTE23ME038,1,Safe,MET303,MET303,3,1,65,B,,
140,KTE23ME038,KTE23ME038,1,Safe,MET305,MET305,3,1,55,C,,
140,KTE23ME038,KTE23ME038,1,Safe,MET307,MET307,3,1,55,C,,
140,KTE23ME038,KTE23ME038,1,Safe,MEL331,MEL331,3,1,82,A,,
141,KTE23ME039,KTE23ME039,1,Safe,HUT300,HUT300,3,1,82,A,,
141,KTE23ME039,KTE23ME039,1,Safe,MCN301,MCN301,3,1,55,C,,
141,KTE23ME039,KTE23ME039,1,Safe,MEL333,MEL333,3,1,95,O,,
141,KTE23ME039,KTE23ME039,1,Safe,MET301,MET301,3,1,55,C,,
141,KTE23ME039,KTE23ME039,1,Safe,MET303,MET303,3,1,55,C,,
141,KTE23ME039,KTE23ME039,1,Safe,MET305,MET305,3,1,65,B,,
141,KTE23ME039,KTE23ME039,1,Safe,MET307,MET307,3,1,65,B,,
141,KTE23ME039,KTE23ME039,1,Safe,MEL331,MEL331,3,1,95,O,,
142,KTE23ME040,KTE23ME040,1,Safe,HUT300,HUT300,3,1,55,C,,
142,KTE23ME040,KTE23ME040,1,Safe,MCN301,MCN301,3,1,55,C,,
142,KTE23ME040,KTE23ME040,1,Safe,MEL333,MEL333,3,1,82,A,,
142,KTE23ME040,KTE23ME040,1,Safe,MET305,MET305,3,1,65,B,,
142,KTE23ME040,KTE23ME040,1,Safe,MET307,MET307,3,1,55,C,,
142,KTE23ME040,KTE23ME040,1,Safe,MEL331,MEL331,3,1,65,B,,
143,KTE23ME041,KTE23ME041,1,Safe,HUT300,HUT300,3,1,55,C,,
143,KTE23ME041,KTE23ME041,1,Safe,MCN301,MCN301,3,1,65,B,,
143,KTE23ME041,KTE23ME041,1,Safe,MEL333,MEL333,3,1,82,A,,
143,KTE23ME041,KTE23ME041,1,Safe,MET303,MET303,3,1,42,P,,
143,KTE23ME041,KTE23ME041,1,Safe,MET305,MET305,3,1,55,C,,
143,KTE23ME041,KTE23ME041,1,Safe,MEL331,MEL331,3,1,82,A,,
144,KTE23ME042,KTE23ME042,1,Safe,HUT300,HUT300,3,1,55,C,,
144,KTE23ME042,KTE23ME042,1,Safe,MCN301,MCN301,3,1,55,C,,
144,KTE23ME042,KTE23ME042,1,Safe,MEL333,MEL333,3,1,82,A,,
144,KTE23ME042,KTE23ME042,1,Safe,MET301,MET301,3,1,55,C,,
144,KTE23ME042,KTE23ME042,1,Safe,MET303,MET303,3,1,42,P,,
144,KTE23ME042,KTE23ME042,1,Safe,MET305,MET305,3,1,55,C,,
144,KTE23ME042,KTE23ME042,1,Safe,MET307,MET307,3,1,55,C,,
144,KTE23ME042,KTE23ME042,1,Safe,MEL331,MEL331,3,1,82,A,,
145,KTE23ME043,KTE23ME043,1,Safe,HUT300,HUT300,3,1,55,C,,
145,KTE23ME043,KTE23ME043,1,Safe,MCN301,MCN301,3,1,65,B,,
145,KTE23ME043,KTE23ME043,1,Safe,MEL333,MEL333,3,1,82,A,,
145,KTE23ME043,KTE23ME043,1,Safe,MET301,MET301,3,1,55,C,,
145,KTE23ME043,KTE23ME043,1,Safe,MET303,MET303,3,1,55,C,,
145,KTE23ME043,KTE23ME043,1,Safe,MET305,MET305,3,1,55,C,,
145,KTE23ME043,KTE23ME043,1,Safe,MET307,MET307,3,1,55,C,,
145,KTE23ME043,KTE23ME043,1,Safe,MEL331,MEL331,3,1,82,A,,
146,KTE23ME044,KTE23ME044,1,Safe,HUT300,HUT300,3,1,42,P,,
146,KTE23ME044,KTE23ME044,1,Safe,MCN301,MCN301,3,1,42,P,,
146,KTE23ME044,KTE23ME044,1,Safe,MEL333,MEL333,3,1,82,A,,
146,KTE23ME044,KTE23ME044,1,Safe,MET301,MET301,3,1,42,P,,
146,KTE23ME044,KTE23ME044,1,Safe,MET305,MET305,3,1,42,P,,
146,KTE23ME044,KTE23ME044,1,Safe,MEL331,MEL331,3,1,55,C,,
147,KTE23ME045,KTE23ME045,1,Safe,HUT300,HUT300,3,1,82,A,,
147,KTE23ME045,KTE23ME045,1,Safe,MCN301,MCN301,3,1,55,C,,
147,KTE23ME045,KTE23ME045,1,Safe,MEL333,MEL333,3,1,95,O,,
147,KTE23ME045,KTE23ME045,1,Safe,MET303,MET303,3,1,55,C,,
147,KTE23ME045,KTE23ME045,1,Safe,MET305,MET305,3,1,82,A,,
147,KTE23ME045,KTE23ME045,1,Safe,MET307,MET307,3,1,55,C,,
147,KTE23ME045,KTE23ME045,1,Safe,MEL331,MEL331,3,1,82,A,,
148,KTE23ME046,KTE23ME046,1,Safe,HUT300,HUT300,3,1,82,A,,
148,KTE23ME046,KTE23ME046,1,Safe,MCN301,MCN301,3,1,82,A,,
148,KTE23ME046,KTE23ME046,1,Safe,MEL333,MEL333,3,1,95,O,,
148,KTE23ME046,KTE23ME046,1,Safe,MET301,MET301,3,1,42,P,,
148,KTE23ME046,KTE23ME046,1,Safe,MET303,MET303,3,1,55,C,,
148,KTE23ME046,KTE23ME046,1,Safe,MET305,MET305,3,1,82,A,,
148,KTE23ME046,KTE23ME046,1,Safe,MET307,MET307,3,1,65,B,,
148,KTE23ME046,KTE23ME046,1,Safe,MEL331,MEL331,3,1,95,O,,
149,KTE23ME047,KTE23ME047,1,Safe,HUT300,HUT300,3,1,55,C,,
149,KTE23ME047,KTE23ME047,1,Safe,MEL333,MEL333,3,1,65,B,,
149,KTE23ME047,KTE23ME047,1,Safe,MET301,MET301,3,1,42,P,,
149,KTE23ME047,KTE23ME047,1,Safe,MET307,MET307,3,1,42,P,,
149,KTE23ME047,KTE23ME047,1,Safe,MEL331,MEL331,3,1,95,O,,
150,KTE23ME048,KTE23ME048,1,Safe,HUT300,HUT300,3,1,30,F,,
150,KTE23ME048,KTE23ME048,1,Safe,MCN301,MCN301,3,1,42,P,,
150,KTE23ME048,KTE23ME048,1,Safe,MET301,MET301,3,1,0,F,,
150,KTE23ME048,KTE23ME048,1,Safe,MET303,MET303,3,1,30,F,,
150,KTE23ME048,KTE23ME048,1,Safe,MET305,MET305,3,1,0,F,,
150,KTE23ME048,KTE23ME048,1,Safe,MET307,MET307,3,1,30,F,,
151,KTE23ME050,KTE23ME050,1,Safe,HUT300,HUT300,3,1,65,B,,
151,KTE23ME050,KTE23ME050,1,Safe,MCN301,MCN301,3,1,65,B,,
151,KTE23ME050,KTE23ME050,1,Safe,MEL333,MEL333,3,1,95,O,,
151,KTE23ME050,KTE23ME050,1,Safe,MET303,MET303,3,1,55,C,,
151,KTE23ME050,KTE23ME050,1,Safe,MET305,MET305,3,1,65,B,,
151,KTE23ME050,KTE23ME050,1,Safe,MET307,MET307,3,1,65,B,,
151,KTE23ME050,KTE23ME050,1,Safe,MEL331,MEL331,3,1,82,A,,
152,KTE23ME051,KTE23ME051,1,Safe,HUT300,HUT300,3,1,65,B,,
152,KTE23ME051,KTE23ME051,1,Safe,MCN301,MCN301,3,1,65,B,,
152,KTE23ME051,KTE23ME051,1,Safe,MEL333,MEL333,3,1,82,A,,
152,KTE23ME051,KTE23ME051,1,Safe,MET301,MET301,3,1,42,P,,
152,KTE23ME051,KTE23ME051,1,Safe,MET303,MET303,3,1,55,C,,
152,KTE23ME051,KTE23ME051,1,Safe,MET305,MET305,3,1,65,B,,
152,KTE23ME051,KTE23ME051,1,Safe,MET307,MET307,3,1,55,C,,
152,KTE23ME051,KTE23ME051,1,Safe,MEL331,MEL331,3,1,95,O,,
153,KTE23ME052,KTE23ME052,1,Safe,MCN301,MCN301,3,1,55,C,,
153,KTE23ME052,KTE23ME052,1,Safe,MEL333,MEL333,3,1,82,A,,
153,KTE23ME052,KTE23ME052,1,Safe,MET301,MET301,3,1,42,P,,
153,KTE23ME052,KTE23ME052,1,Safe,MET303,MET303,3,1,42,P,,
153,KTE23ME052,KTE23ME052,1,Safe,MET305,MET305,3,1,42,P,,
153,KTE23ME052,KTE23ME052,1,Safe,MET307,MET307,3,1,55,C,,
153,KTE23ME052,KTE23ME052,1,Safe,MEL331,MEL331,3,1,82,A,,
154,KTE23ME053,KTE23ME053,1,Safe,HUT300,HUT300,3,1,55,C,,
154,KTE23ME053,KTE23ME053,1,Safe,MCN301,MCN301,3,1,65,B,,
